mint_address,label
993moomdzysmsASc7JzmDJr2Yr8dVCiAvcfBi5FQpump,unsuccessful
DGLkMrHgAQfWP3ymcFzJJAPjU7zz8ArKTns8wrmJpump,unsuccessful
puxhTGCnVTVT8T8Kjen9qZN37LCcM7ixekjpkPBpump,unsuccessful
7jSynh9nmEK9nqxB8kd5SwxkXq4obhJgCWkexgEMQVCn,unsuccessful
Eq6fBbTzKCcc7vRCDAVhAjzakXrPockBzvFN4WPx4oYC,unsuccessful
BRoF8mPdnNTjwrmnE978ibopSzZLjtGapAypWuqrom96,unsuccessful
9dPjnDsCgN1bPvp4avSFDbLrAa4D31XwPMmqDJe3pump,successful
VLRuA1VFnnNtDmM2zPttrhoG3e2uyaWVCSWTqaapump,unsuccessful
ByfuwUPUprUz3p1US25trJenZ5E2AXdoEXQ7S1xqpump,unsuccessful
AR4PBAignDvgHJH376iVMjPEbG7946gYKoAT7p1Mpump,unsuccessful
3oGv49dU4qzoZ5wkQTNCz8UeSP8bqXtYTVEvPjtepump,unsuccessful
DcweU8K8hPEYv8JZzPs5kmBz74HgZH9KHaWk1Y1janUu,unsuccessful
8vTrpCiiRb3c5PADDTXorE9GCPSSqJynmtK9Eta2pump,unsuccessful
6VU3zypyWJUVdnJyD2SbgjFvJ2VpurM4AweuDFKfpump,unsuccessful
EWHUt7uYss3viGHpaiM35GVf3TQZxowSows2DKsNpump,unsuccessful
6y653oh5BVjPyicNLuSW3XExxu7XWcQJxa2Jk7q3pump,unsuccessful
Dw3JKrsfwvcNfGNiRHoMrYehVuYNyNocLQMiJp34FXbV,unsuccessful
DkUiANYyPjCJPaXnzkb6viwKiMH2t1zBarSu2ePb75hg,unsuccessful
DGb4ETGtFLnyLnwwSLrUkroHo9P8PB5FbNyPN1H4bL91,unsuccessful
3TXPfrwM53m7RP5jA6cTHwUsyR7KP32yDNEAQxKApump,unsuccessful
42T6S73yRngjLgQFtRHQysd71zM3JsEgT1KdSP1FtnJo,unsuccessful
FcwBjESkAu2sqsLc8JDYsMVM7FsLwTYBoztNrArfPrff,unsuccessful
9MtBuQETUb4xGQTruP9uGTRRag4G9sfDj1c4LLHuxZjJ,unsuccessful
GieR62yZgkDiqmapwk3sCBJKYUCn7NpZfkfm7HEDpump,unsuccessful
Dj4hLRksg23NfoYPeToXBFP8jUjS9zKn4fSg8skpump,unsuccessful
LEELnEWybrCyLnshG38eKBWiJTHiXGzv2x7FSVcpump,unsuccessful
GiJuYiJUrKXSKZ5Hq54HmFfcKYmBULHieGtNA9Gcpump,unsuccessful
5swupnJzXxQVSupuQkAXSSoV3YEnBtUbA3bhwQ394FzE,unsuccessful
4GUyw9nBkaEMs6GVEKoLPnYpbHVsH8TFmxeQtU5gcv8q,unsuccessful
7QDvZZWPS9sLd3F35DjpAi8eZLopf3bzZb7GMzkjU1TJ,unsuccessful
mFu8abTRcG7huvw3jc5yyTpJ6asz44BKxi8wvAahGFM,unsuccessful
EugMzVXLr93x8M8Nr9afPo7uR87vrpPBYD3nvp53J6EZ,unsuccessful
14g5T7UkmU4UUYE8YAf1acWDFQknifGihQYRzJGiCoBZ,unsuccessful
J6WyNJMJhM6EqHqgxdXkwVE3wW37JzEwccjLeRGHERH3,rugpull
GcpKCKJJv12U2tPvGc9LKXPxLgwTosHHcdRpkdHrMxhw,unsuccessful
4QTK4E6VJKfWPmLwfH5bF5SYus6xpRuboaYRSa3KJgYU,unsuccessful
E5bANyN5AjggdqJa3SowdP6jrUAt61yX6qocGJq5BeG9,unsuccessful
Fd7StpfS2oxLcXcHXvRYhia6nXRW28UqkhmhMNGvqoj9,successful
4d7EAcBdLjHuXK8krLnXTg1b5inqQ2VoMZwEndPaKgUm,unsuccessful
AcsbUwhR9e8aU3AsUC2cnzUkqML8gW5npzZmgrvxpump,unsuccessful
DC7MDMe2MYSJAZXS33K8DE3tatgtZAXAwkNxdguwpump,unsuccessful
GzMWtAMEohpbn4M5GCg1wHbszrNkzqSGCRZ8CnPGEh7K,unsuccessful
5dSrfSFwgM1ZFQZFM7CbG4GyfhNjCXW7aHTxRLPriHG8,unsuccessful
H8YpWzghro3hgk2J8QR2zfu5s1QmG87pqjg7xq2hG1JG,unsuccessful
6C3itcs2Jajbrc7bXPJaP8fWQRd2qJTjcNoTgzU82Aq,unsuccessful
2BF1xjzv1G51DspDP9WAbf1jur4BV43KvNuDcD4Nh5AX,unsuccessful
F4sggK8cgn8dF3L5r2Yhuf2D8Zvsn7QrVLLDS5rsSX2w,unsuccessful
742MNpM9mNr5W1iGtEH8jsB1QeDbsph3N4xj584mNxoe,unsuccessful
DDAhjviR9rCUb9zfAtbYqAp3y5JYdx6pGexSYJ9Mo4Dp,unsuccessful
G722VgPAcQixmiUMGnQyNAzyuu5sET9uusb7eE7fGZvn,unsuccessful
2e89HPt2q9ngC3M18ZYrdyEAwgnj94nB7L6gyq3Lpump,unsuccessful
CX3okXZLjrfAFPUCCEdZxcqEKcTJRktBhCz6RqwHNzHK,unsuccessful
HQhk7ZbRmGbvnVgvZPL1sgTtw16CvyoZWqHb2cqXpg6C,unsuccessful
2Yg5V7gKq894paeBgGHTeGtAisroEdwjHsNipf7He1rp,unsuccessful
BY8XtWB3FWBTnXAiMv47uT4y4sWMN2N8gY1ZgGjonWEj,unsuccessful
DeYxHo5dd6mKgTJ852r7Y67iu6QGcxNg2HjRCpBqpump,unsuccessful
6mNyo2VpRS3sakkYM2MHPCPLqsz4BtPm1sFtFX44pump,unsuccessful
81u7t3GdjJVZgT62aJBsYuCk9rKmYNFcaGamXMhBRXWL,unsuccessful
6wQYgC4BnUrEX8ug4aqrTQrPbM13Kq3WUzhQPVSHNjUf,unsuccessful
6ioY7Xf7wk3XDZc7qfrb9YCpBUpDjPoUPwS6mLfvMHQB,unsuccessful
Ca6b7kr4uXQvJkXX8gioZipYE9GLFHanMvsFEP27B7es,unsuccessful
1GWG2e8cU66jW8uE6yq6o1yrHUFvdEy3xdyZ5RVpump,unsuccessful
7rHHhoRJH2bhrtxYs6TngGeKbXMChPqigbcX9ytUpump,unsuccessful
3mt6JpwoRoyH5SCp1pDdZx3UGL9TdaJfWe1gxn4gNknL,unsuccessful
9PeJ7UEyAacExcTzxJdsH6dMBMVUa262tbhDEMARpump,unsuccessful
27TYQu7XXZkjaUjQMWHHSGt5C9BF53QHpD73T9NHpump,unsuccessful
2hZ4VjCGViD9q5okN1UcRj6UYN1ShiNKFeHKFCqYds51,unsuccessful
EPJPoJbVVjaphV3YqWJdojUU6q5igy4QSLP4nMGpSrSw,unsuccessful
9b7mPEtqrUZKrU87RjSB6V7w7wtDwgZHg18SEbA4uh78,rugpull
BPD3BbjDXgLR3YCeK8DZLnFujySbZAcJaQhYoDBbpump,unsuccessful
4mauhvEZ7mD3TCdS2sTQZYrccSXGgqxR6mAWYFDku2rP,unsuccessful
BZ4YfcnidG3TG98YaQVzfeRipGMQP1kTARBEKH41hCWn,unsuccessful
BxmvwmbG4VALpJ5xhX36uGMNMzCZNFhERzCqH59pUkK6,unsuccessful
77gCj1VKhiVv6SxdWnwGBnVgUT8LBVECFdrxrF9p5SU3,unsuccessful
8MxjSs3kEPmfiqKN1S4o3PABp198uYyx4gLF1TvZbonk,unsuccessful
E49NEqQjtBZsfqcLMUyaDHk8ESQ3Hkem2rbxutpKNdLN,unsuccessful
86e8uXHLKxyHg1pZpRZsesfsswuaDEfCUzaAAoVbpump,unsuccessful
6KesnSrhboLF3Z4sGmMeSbMVCuSkTjsVBKXMs81RcqY8,unsuccessful
3MrntKmdpDhwnuhNsxDM5UraPjpE1eJFCzBW7eeA3Qkh,unsuccessful
6tF3FM7fafz4DFFTu39QZnHncdVo7HoVcRrWMc4wxxRd,unsuccessful
Bj14Ycg2puTjaiWHyeCughSh6zJD1mmbAkeXiWddpump,unsuccessful
6sCL9zBXqaE5ajCRXH4aRNsx3f1CaC1P1Qitjy4vyguW,unsuccessful
FhxdhwtQtGReA4U2Hk3nqFcFUE3TkPk5cmzYGaBcpump,unsuccessful
8greYzySUuVwJeyPKUsWySbMfbYUox6x5gzMjMgKnf6X,rugpull
CFKh7C7FXsmPAyzQ2eEZryxiGc87rWQWPRnfiiNgpump,unsuccessful
795dxa4Y7LwmQ4JLt9YkH3cCrmHMDkxxbY7ZfELDmoon,unsuccessful
4pdEhGt1X4zKVZVkBjAyPa86S7ATuYXtj9wcNU4wyKdW,unsuccessful
45bX1Fkqw3jWU6spe8geQ3tc9GP2zm6ov7LZUMNR5rUF,rugpull
6h6UPKecAYxJ1jzDXCqSLe1tHSuhD8bTn2D4tPxYKdNh,unsuccessful
9pR5q4mew8LPWxbhAhrrWXMA7cuZY2xhVcGGLgX85hJf,unsuccessful
7jGCyr7scwEK4WJqgmfSBH2BaGTRKMKL2pSJwy3pump,unsuccessful
862nYgeBTbrynDEG1sXvGgaQdzhN7maMqiJkaqbanjXv,unsuccessful
E1CKgvQRyhjsUu5uueeCZhgT89BV14NVe5nNSL17Tk7e,unsuccessful
9zANJw6WQ5ZzTgzCq1ShHPeWhxNAyB6UxEohDpSrBU9e,unsuccessful
HhrDFMhAUmzs6LiEsL5skBRpc4HNnPsUjvn1yxM7pump,unsuccessful
46jfMKyhzYW8hCmwPdE6m3Uc6LLRBLaHedu54dxAxVRQ,unsuccessful
4SQKijGqakgvaGNwPCdiZYppBt5Zm16MQFGGCZ5V3qdL,successful
Hmq1ZamNiiRxAHEdhdPXAMYxD2SdXMLAJGGL8LmCpump,unsuccessful
Cic1RpXPLhLEwJsntoFzUtBdYxGYZ6nEyHEApaj7oVs7,unsuccessful
4dyVv6bnhPbuRScWKfPeMZ1Hf7X4oo7nJyX921vvpump,unsuccessful
7BSu1wVpGuVa3Nf13DvwsVqFkpXe3FhwA9ixssDRYpM8,unsuccessful
AaLKHePkPUQMEy24d4LfiCQ7FULy5QVLhKaiqwSPpump,unsuccessful
DfqAb7v4EZbBsTYrCQfTj1T5mtMBscjFo6bCFYsFE6rR,unsuccessful
AAJNx74qB6gQFSvKEfS9FgemtnpwzEzyp6EGE8NBpj7A,unsuccessful
34o5n3s1nVqjsVxniBAjfkQbXgmCe72x4BzxUAGppump,unsuccessful
APpDDMNaasefRnfLRJRvgBK623fEEFTFPnJQtzyjbyba,rugpull
CBCuxPqPboFqqGVvr7KkZRi5QBtV7Y58uq6jhqeUi4pQ,unsuccessful
5XmgAtXaJ62F98JhU7uuYWYUztqYzPP2YxuotnQVA2MJ,unsuccessful
9enwFNvUbkW2fo9c6YpfDtiHkXMuBFyoDNRetnyNpump,unsuccessful
8y5ywJrYJwQz5usYZSHc9aW1SeQsXPhAksMYouPBHtFg,rugpull
EyNt1fAo8VsbGLJvaEMPnjxbvTazmQUTTyc4qHtAoN9g,unsuccessful
8NqTpfn4QVnYq5BUpwt69VWkPmWWxBG9HiD1ayWWRarJ,unsuccessful
2bAA7oayaM2DezFWgHfjKfQsJwkPLHNuabUEjJUjpump,unsuccessful
AXtB7vst1UtazU2KFeDfA8FMxkzo3TsDF7C1QnNupump,unsuccessful
BJeXbcQbvazgtCfBdfZu2nCBXmkmS9C9o6h61ykipump,unsuccessful
JDVmo9zJNZPkDJJbhuGGdWfvSNBh3THu5C7zETLXpump,unsuccessful
CgopRiZx6ap8nwSSiEFvA43WUXxrGkQn8efW6axJpump,unsuccessful
8u9mC71whTT61hncMTKhMdXUHYmeMc9wvDUjpM2c2W3u,unsuccessful
BC35nLUhYDMAvZ5jpK93JK4CAFzvDe8A4Az63Titj7CB,unsuccessful
8GdVZKbMrTXc2x4PJLFXZ5s9B3z95gH6r6qAiMVxpump,unsuccessful
DJrib53pakWcWnV63kLCYzSfgii7Z1Qv63U6K4BSnddF,rugpull
7Kz28E91ZeyRTf2EUHy8vDKb6kAVzvHNYsne5mjtpump,unsuccessful
FGGr2skGx7qRHipVzTZGLHNp7M1zkTC68fvEfCqxw52h,unsuccessful
42Bs49T4srxTjqHRLj9jwGgSKon7UKnW8Yynz2sPpump,unsuccessful
SwGVJSwUhrZ4WQpsucyLUCcbWyJBDSzvJXuYKu2ViHv,unsuccessful
7spatwBMNjuShA45ahbQ66o7yGJBkE65t2yv44AQwsXu,unsuccessful
Hwc31GLpPjxi8chLieZwMw3xJxZL7cirxZ74gjYkLWqV,rugpull
12bxeoVP1CjwyiRBGkoH4F79QKy5vvL89M7iXe5apump,unsuccessful
EDBcY73Fxs9kdB6VUDMXVzbdcuJCS6xyKPhovzU4CF6v,unsuccessful
GRaKmCCocG6uYzZ14baPMc7ECwkPoiii7k9NPpGTwWVD,unsuccessful
HGoW7BvrZ4FNa952PeHQXZS5UTr1poneqyGVmHrEYNVm,unsuccessful
9dHCmeek5vqLJ4dWH1XA7S1c2LyrwGhhMoZRbfjRcu5y,unsuccessful
J9hucAbsVy6mf9nmqQ9tHXJm7AmcHeiZJ9Kbh9k8PjUQ,unsuccessful
A8gpPrpjeSVg47e5WgfvAsjwZjG4v873x6dE2xSEz7xy,unsuccessful
UJ69YKh2AvGR19VtzCespnYE99u2AqYLAc3mAjbpump,unsuccessful
3hrqZgXMeiQJVMTMn8mQgtU5rwU2if4z8gDeonGQdusm,unsuccessful
5YHzbnCyThmoGwpZkNhY2LXCbgfrasCexuR3bxBrpump,unsuccessful
EgviwngD982efLYvPUhQqTZ3dL4Ye1vG9t8RSj4ipump,unsuccessful
GsBooW2u7XC77iSfTmrXZqrUm2QWnzj7gR1vXXYSCscF,unsuccessful
5JEeWXTT6HwcD29HQHGtBZxcUTRonPdC9zmtaQfAsfw3,unsuccessful
D4NQJPXGwXvsg8cJXVPrPZ17mp252NUR4RQah7bwpump,unsuccessful
6k8QX51B9hzR9GqCEajcnRRDS93U2zsimRuSKLTfpump,unsuccessful
GTtbuRBVxFevET7VQ4mc8g2QPDY9k31wQj16eHXqKzLE,unsuccessful
